TIMESTAMP,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,G_F_MDS,LE_F_MDS,H_F_MDS,EF_DV,LCL_DV,QA_DV,ME_DV,CLOUD_DV
20070519,139,22.331,359.73,313,21.72,86.172,0.001,2.707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3052,0.0037961,3.06E+05,4.6963
20070520,140,22.625,357.41,319.91,22.384,86.056,0,3.343,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3146.9,0.0036724,3.06E+05,5.4017
20070521,141,20.813,354.82,319.34,17.097,85.935,0,4.838,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2250.6,0.0054291,3.09E+05,6.4173
20070522,142,19.879,354.1,315.32,15.985,85.901,0,4.991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2197.6,0.0052372,3.08E+05,6.9943
20070523,143,20.049,356.79,314.31,17.311,86.031,0,3.893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2501.2,0.0044436,3.06E+05,7.064
20070524,144,22.774,355.02,327.13,22.37,86.14,0,2.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3079.8,0.0038599,3.07E+05,8.0991
20070525,145,23.703,352.45,337.53,22.697,86.19,0.651,2.065,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2828.2,0.0047818,3.10E+05,9.1983
20070526,146,23.49,356.86,326.25,22.297,86.268,0,2.537,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2794.7,0.0047963,3.10E+05,8.6981
20070527,147,23.708,357.88,325.61,25.486,86.206,0,2.726,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3749.2,0.0027658,3.05E+05,8.1266
20070528,148,23.143,362.49,317.76,24.645,86.167,0,3.611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3740.4,0.002664,3.04E+05,7.3386
20070529,149,22.579,362.95,317.99,23.501,86.282,0,3.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3587.2,0.0027989,3.04E+05,7.5801
20070530,150,23.695,361.74,329.27,24.695,86.339,0,2.307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3445.6,0.0033168,3.07E+05,8.0335
20070531,151,24.706,361.1,331.96,26.995,86.034,0,2.565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3749.7,0.0029897,3.07E+05,7.8288
20070601,152,24.487,355.37,331.16,27.644,85.905,0,2.607,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4200.7,0.0022283,3.05E+05,8.9266
20070602,153,24.965,339.27,343.42,28.193,86.079,0,2.786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4091.2,0.0024715,3.06E+05,12.632
20070603,154,24.929,363.14,334.38,27.099,86.204,0,2.835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3656.4,0.0032109,3.08E+05,5.8395
20070604,155,26.705,353.21,345.54,30.647,86.249,0,2.835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3894.8,0.0031775,3.09E+05,8.512
20070605,156,26.694,360.28,341.92,30.324,86.141,0,3.775,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3783.4,0.0033992,3.10E+05,6.5162
20070606,157,22.735,362.39,318.61,22.525,85.769,0,6.926,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3146.4,0.003716,3.07E+05,5.7191
20070607,158,20.709,366.69,307.27,19.831,85.829,0,4.566,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3075.8,0.0033296,3.04E+05,4.7157
20070608,159,23.451,364.38,326.32,24.577,86.044,0,3.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3531.1,0.0031033,3.06E+05,5.6306
20070609,160,25.211,359.26,341.75,27.113,86.045,0,3.368,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3506.1,0.003595,3.09E+05,7.078
20070610,161,25.465,344.65,352.78,26.905,86.079,0.281,2.843,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3315.2,0.0040994,3.10E+05,11.027
20070611,162,17.766,62.509,363.25,8.395,86.244,14.192,1.959,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1023.5,0.0086486,3.14E+05,83.87
20070612,163,20.555,313.5,346.81,12.747,86.466,0.737,1.491,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1450.1,0.0082697,3.16E+05,19.1
20070613,164,24.099,358.01,335.11,21.281,86.378,0,1.587,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2385.7,0.0063102,3.15E+05,7.6118
20070614,165,25.642,353.72,339.1,26.859,86.113,0,2.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3223,0.0043812,3.11E+05,8.5195
20070615,166,26.722,351.63,342.48,29.925,86.116,0,3.203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3630.9,0.0037316,3.11E+05,9.0582
20070616,167,26.809,336.73,350.51,30.266,86.274,0.171,3.186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3695.2,0.0036083,3.10E+05,12.599
20070617,168,26.799,361.37,341.21,31.058,86.129,0,3.741,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3990.1,0.0030251,3.09E+05,6.2357
20070618,169,26.633,361.34,343.79,29.295,86.213,0,3.155,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3478.7,0.004051,3.11E+05,6.0774
20070619,170,26.849,330.93,354.3,29.492,86.527,0,2.484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3431.1,0.0042169,3.12E+05,13.648
20070620,171,28.157,334.33,360.79,33.529,86.545,0,3.415,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3991,0.0033336,3.11E+05,12.489
20070621,172,28.761,350.21,360.17,34.941,86.36,0,1.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4083.6,0.0033064,3.12E+05,7.8695
20070622,173,28.982,360.18,355.53,36.105,86.234,0,3.225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4366,0.0028377,3.11E+05,5.1157
20070623,174,27.648,341.2,360.29,31.896,86.176,0,3.274,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3750.1,0.0037213,3.12E+05,9.6295
20070624,175,27.54,354.84,354.71,30.985,86.126,0,3.264,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3526.1,0.0042151,3.13E+05,5.6965
20070625,176,28.264,359.63,351.74,33.972,86.283,0,2.852,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4079.5,0.0031958,3.11E+05,3.5469
20070626,177,29.077,342.97,364.7,36.045,86.482,0,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4264.2,0.0030323,3.11E+05,7.0696
20070627,178,28.967,339.32,364.44,34.941,86.51,0,2.493,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3943.9,0.0036437,3.13E+05,8.3833
20070628,179,28.847,339.46,373.69,33.856,86.395,0,2.124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3677,0.0042328,3.14E+05,8.6231
20070629,180,29.129,328.14,367.79,33.483,86.349,0,1.756,-9999,-9999,-9999,-9999,385.06,36.599,1.167,-9999,-9999,-9999,-9999,3432.9,0.0049793,3.16E+05,11.859
20070630,181,29.379,382.17,360.92,34.996,86.355,0,2.862,0.30858,135.46,-9999,-9999,385.69,36.676,1.094,8.87,6.9005,93.24,0.068908,3713.8,0.0043089,3.15E+05,0
20070701,182,30.11,381.69,350.09,40.01,86.313,0,3.136,0.32698,131.8,-9999,-9999,386.19,36.237,0.854,8.3817,6.6551,94.218,0.065975,5100.1,0.0019589,3.10E+05,0
20070702,183,29.899,378.68,350.33,36.863,86.396,0,3.221,0.32975,132.22,-9999,-9999,385.19,36.482,0.875,7.232,7.3244,92.407,0.073442,3966.1,0.0038584,3.14E+05,0
20070703,184,29.869,379.56,344.8,37.688,86.337,0,3.105,0.31783,134.4,-9999,-9999,385.15,36.469,0.833,8.5001,4.9385,97,0.048446,4271,0.0032114,3.13E+05,0
20070704,185,31.056,363.2,351.24,41.286,86.223,0,2.702,0.3015,116.84,-9999,-9999,384.49,36.998,0.833,12.789,5.7767,82.782,0.06523,4671.5,0.0027588,3.13E+05,1.5466
20070705,186,28.571,305.74,376.36,29.746,86.422,7.874,3.804,0.41746,115.61,-9999,-9999,375.39,35.601,1.125,2.0863,6.6463,86.242,0.071552,2822.4,0.0067518,3.20E+05,16.284
20070706,187,26.323,292.14,383.21,21.917,86.541,0,2.361,0.30004,130.76,-9999,-9999,382.54,30.195,8.424,-8.5753,52.677,68.138,0.43602,2029,0.0089219,3.23E+05,18.634
20070707,188,27.025,308.12,383.25,24.267,86.384,0,2.242,0.27256,131.78,-9999,-9999,379.99,32.522,6.115,5.2459,27.303,82.229,0.24927,2258,0.0082816,3.22E+05,12.198
20070708,189,26.869,352.62,377.34,22.805,86.229,0,3.364,0.36854,157.27,-9999,-9999,381.5,34.178,4.729,6.1053,19.642,102.64,0.16063,2062.3,0.0091245,3.24E+05,0
20070709,190,27.508,332.4,384.86,25.497,86.263,0,3.714,-9999,-9999,-9999,-9999,381.29,34.591,4.313,4.9108,19.656,102.13,0.1614,2351.5,0.0081452,3.23E+05,2.7864
20070710,191,26.294,289.8,396.93,21.246,86.352,0.629,2.4,-9999,-9999,-9999,-9999,381.29,34.349,4.431,5.6628,19.146,102.84,0.15694,1934.7,0.0093875,3.24E+05,15.24
20070711,192,28.181,296.34,390.07,27.911,86.389,0,1.27,-9999,-9999,-9999,-9999,381.3,33.46,4.047,5.0777,22.489,91.093,0.198,2596.2,0.0074498,3.21E+05,14.182
20070712,193,27.264,276.88,395.86,24.151,86.473,0.749,1.496,-9999,-9999,-9999,-9999,381.83,32.353,3.505,6.276,26.939,78.326,0.25591,2189.7,0.0087243,3.24E+05,19.767
20070713,194,26.364,285.98,390.46,22.644,86.576,0.04,1.994,-9999,-9999,-9999,-9999,382.12,31.553,3.673,4.5903,29.476,76.766,0.27744,2133.9,0.0084508,3.22E+05,15.849
20070714,195,26.628,300.52,386.82,20.273,86.504,0,2.744,0.29971,186,-9999,-9999,381.4,32.441,3.857,1.3006,28.537,77.766,0.26845,1749.1,0.010575,3.28E+05,11.9
20070715,196,27.242,344.54,388.06,23.298,86.355,2.54,1.621,0.21315,152.74,-9999,-9999,381.65,33.571,3.083,5.0417,26.875,90.84,0.22831,2066,0.0093234,3.25E+05,0
20070716,197,27.211,268.97,386.12,23.91,86.218,0,1.893,0.24713,107.23,-9999,-9999,380.32,30.79,4.031,1.3263,34.323,59.88,0.36435,2163.3,0.0088439,3.24E+05,22.044
20070717,198,28.083,307.35,387.05,27.988,86.137,0,1.678,0.23646,116.26,-9999,-9999,380.37,33.011,3.406,9.6762,16.944,78.275,0.17795,2637,0.007257,3.21E+05,11.699
20070718,199,27.113,252.39,393.13,23.937,86.11,6.731,2.154,0.2654,92.869,-9999,-9999,381.77,31.152,3.188,-8.8166,24.814,58.163,0.29904,2187.2,0.0086841,3.23E+05,26.699
20070719,200,25.073,298.64,384.75,18.486,86.081,0.889,2.146,0.25302,137.95,-9999,-9999,382.59,29.284,5.781,-0.95031,54.963,55.953,0.49554,1729.4,0.0096861,3.24E+05,11.601
20070720,201,22.985,357.69,376.49,13.533,86.24,16.637,2.711,0.33121,180.17,-9999,-9999,381.39,30.247,6.813,6.1077,38.741,93.887,0.2921,1305,0.010544,3.24E+05,0
20070721,202,22.293,282.74,386.75,10.444,86.463,1.27,1.672,0.23075,173.7,-9999,-9999,378.08,28.079,9.719,-2.6329,85.411,56.487,0.60192,978.69,0.011927,3.27E+05,16.623
20070722,203,24.069,315.31,385.08,12.893,86.474,0.254,1.769,0.22658,165.61,-9999,-9999,379.65,31.25,7.74,13.973,45.58,87.437,0.34266,1131,0.012366,3.30E+05,6.5362
20070723,204,22.349,194.66,384.47,7.036,86.357,14.478,1.751,0.20375,95.249,-9999,-9999,383.19,26.856,8.198,-14.671,51.483,41.151,0.55577,608.63,0.014504,3.33E+05,42.513
20070724,205,22.963,292.67,389.36,9.92,86.203,0,1.809,0.23096,163.47,-9999,-9999,390.09,28.625,8.344,6.3048,63.589,57.781,0.52393,877.6,0.013166,3.31E+05,13.301
20070725,206,22.557,270.81,386.51,10.016,86.268,0,1.549,0.19775,144.61,-9999,-9999,386.25,29.142,7.365,0.14181,52.305,61.849,0.4582,912.53,0.012587,3.29E+05,17.941
20070726,207,23.688,341.34,369.77,13,86.379,0,2.254,0.28487,164.95,-9999,-9999,382.34,31.024,6.594,11.88,45.661,91.663,0.33251,1174.7,0.011805,3.28E+05,0
20070727,208,22.217,215.71,381.79,8.404,86.428,5.715,1.797,0.21948,90.818,-9999,-9999,381.23,28.287,7.146,-11.529,34.875,45.603,0.43335,754.94,0.013332,3.30E+05,34.896
20070728,209,19.298,84.514,390.11,2.934,86.333,2.921,1.672,0.17638,42.896,-9999,-9999,390.59,21.627,9.323,-27.78,33.902,9.6465,0.77849,279.66,0.014125,3.29E+05,74.59
20070729,210,21.865,265.46,384.64,9.707,86.112,0,1.341,0.16356,151.63,-9999,-9999,390.61,25.838,7.458,12.251,60.963,38.257,0.61442,920.07,0.012008,3.27E+05,20.497
20070730,211,22.961,204.67,378.7,12.076,86.079,3.429,1.85,0.21977,91.736,-9999,-9999,386.47,26.477,6.635,0.61506,45.533,28.341,0.61636,1123.9,0.011601,3.27E+05,38.98
20070731,212,20.357,199.93,384.35,4.818,86.226,41.656,1.351,0.19252,139.58,-9999,-9999,393.05,24.792,10.052,0.94994,57.489,32.838,0.63645,449.33,0.013875,3.30E+05,40.17
20070801,213,21.947,211.41,381.12,7.28,86.281,3.683,1.351,0.18917,189.39,-9999,-9999,383.56,26.47,9.979,9.194,86.035,42.004,0.67195,649.18,0.013858,3.31E+05,35.829
20070802,214,23.4,252.18,390.1,9.496,86.36,1.143,2.045,0.21863,193.93,-9999,-9999,383.91,28.527,10,8.8171,89.285,47.946,0.65062,808.8,0.014002,3.33E+05,24.49
20070803,215,22.415,131.11,390.4,6.934,86.375,17.145,1.141,0.16906,83.404,-9999,-9999,390.44,25.438,9.823,0.0069012,51.931,20.716,0.71484,596.09,0.014655,3.34E+05,60.526
20070804,216,21.218,113.11,401.03,3.956,86.361,19.05,1.379,0.15083,72.922,-9999,-9999,395.51,23.344,11.5,-11.838,41.455,8.6143,0.82795,344.15,0.015439,3.34E+05,66.017
20070805,217,20.94,165.64,402.06,4.811,86.308,3.175,2.005,0.2315,121.37,-9999,-9999,383.02,23.773,10.792,-4.5996,71.303,22.697,0.75855,433.05,0.014508,3.32E+05,49.956
20070806,218,20.273,192.22,394.01,4.736,86.33,2.667,1.724,0.21335,134.89,-9999,-9999,377.89,24.35,9.458,-0.82567,72.008,30.869,0.69994,443.14,0.013827,3.29E+05,41.777
20070807,219,21.882,197.93,377.91,6.89,86.308,0,1.189,0.16008,135.8,-9999,-9999,383.48,25.97,9.188,4.8814,70.473,28.743,0.7103,611.76,0.014063,3.32E+05,39.768
20070808,220,24.466,324.56,371.8,14.088,86.245,0,1.206,0.15717,171.72,-9999,-9999,388.79,29.553,8.438,23.301,90.248,48.449,0.65068,1235.1,0.012053,3.29E+05,1.7737
20070809,221,24.441,272.39,379.62,13.221,86.439,0,1.815,0.22917,135.57,-9999,-9999,378.47,30.413,8.052,8.5353,66.597,39.775,0.62608,1138.2,0.012625,3.31E+05,18.278
20070810,222,24.226,296.41,374.88,12.626,86.485,1.27,1.364,0.17773,170.24,-9999,-9999,384.81,30.848,8.073,9.722,87.741,46.851,0.6519,1088.8,0.012767,3.31E+05,10.914
20070811,223,26.229,345.8,375.74,17.694,86.404,0,1.073,0.15977,161.58,-9999,-9999,391.96,32.635,7.719,15.616,81.849,49.462,0.62332,1480.2,0.011876,3.31E+05,0
20070812,224,27.417,331.03,365.79,22.728,86.488,0,1.823,0.22437,142.83,-9999,-9999,389.42,32.789,6.948,7.7589,89.07,34.333,0.72178,1954.5,0.0099953,3.27E+05,0.34729
20070813,225,26.778,328.68,362.8,21.706,86.478,0,2.012,0.2421,145.78,-9999,-9999,381.23,32.512,6.042,3.3129,82.702,41.21,0.66742,1919.6,0.0097601,3.26E+05,1.1167
20070814,226,25.156,318.97,368.05,16.828,86.321,1.778,1.689,0.20429,149.38,-9999,-9999,381.69,31.482,5.344,0.042958,72.939,50.808,0.58942,1497.1,0.010984,3.27E+05,3.6104
20070815,227,25.265,310.41,368.43,17.057,86.174,0,1.488,0.18858,144.65,-9999,-9999,386.32,30.944,6.281,2.3844,76.623,37.765,0.66985,1513.4,0.010988,3.27E+05,6.0485
20070816,228,24.977,302.43,365.16,16.755,86.173,0.254,1.479,0.16787,130.67,-9999,-9999,381.52,30.664,5.49,1.9577,66.153,44.053,0.60027,1508.7,0.010808,3.27E+05,7.6254
20070817,229,25.989,303.2,379.94,20.243,86.153,0,1.965,0.23871,133.96,-9999,-9999,381.14,30.902,4.844,6.6852,69.585,44.85,0.60807,1840.6,0.009695,3.25E+05,7.0579
20070818,230,26.619,275.34,384.86,19.689,86.147,0,1.529,0.19367,119.33,-9999,-9999,379.94,32.062,4.104,3.9719,56.593,52.067,0.52082,1675.5,0.011033,3.29E+05,15.436
20070819,231,25.875,284.41,388.33,14.913,86.361,0,1.884,0.23412,137.94,-9999,-9999,376.26,33.328,3.615,6.2859,49.391,63.139,0.43891,1204,0.013399,3.34E+05,12.621
20070820,232,25.623,311.03,392.66,14.077,86.383,0,2.698,0.28954,149.47,-9999,-9999,374.73,33.265,3.219,5.3487,43.063,70.292,0.37989,1136.6,0.013645,3.34E+05,4.2071
20070821,233,27.238,323.72,378.68,21.071,86.181,0,2.323,0.24829,145.98,-9999,-9999,380.41,34.111,2.833,9.0354,43.08,65.018,0.39853,1764.1,0.010963,3.29E+05,0
20070822,234,27.269,324.06,378.94,22.418,86.05,0,2.636,0.32054,138.83,-9999,-9999,374.23,34.477,2.729,7.4074,42.148,67.366,0.38486,1936.8,0.010042,3.27E+05,0
20070823,235,25.976,306.48,382.73,19.837,85.978,0,2.392,0.27767,130.88,-9999,-9999,373.33,33.893,2.552,4.8417,42.529,75.191,0.36127,1786,0.0099932,3.26E+05,2.3765
20070824,236,24.791,169.09,393.22,15.261,86.067,0,1.465,0.1944,48.586,-9999,-9999,377.3,30.033,2.167,-8.4397,27.138,35.861,0.43077,1343.3,0.01166,3.29E+05,45.354
20070825,237,23.596,186.62,388.43,12.925,86.328,0,1.717,0.2301,81.667,-9999,-9999,371.85,29.275,2.25,0.50869,29.046,41.959,0.40907,1173.5,0.011749,3.28E+05,39.676
20070826,238,23.717,193.1,390.35,13.883,86.191,0,1.562,0.18958,77.037,-9999,-9999,377.25,29.195,2.094,-1.3647,28.463,36.109,0.44079,1279.3,0.011222,3.26E+05,37.51
20070827,239,24.467,222.49,384.95,15.376,86.131,0,1.546,0.19981,87.215,-9999,-9999,375.35,29.732,2.01,3.0653,29.315,40.816,0.418,1390.6,0.011127,3.27E+05,27.394
20070828,240,25.783,288.62,378.98,19.247,86.138,0,1.586,0.2444,125.31,-9999,-9999,373.16,32.07,2.167,9.0358,31.543,66.702,0.32106,1733.4,0.010127,3.26E+05,5.3359
20070829,241,27.29,315.05,376.24,24.344,86.309,0,2.612,0.34298,135.99,-9999,-9999,375.53,32.741,2.146,11.821,35.457,83.051,0.2992,2214.3,0.0086406,3.24E+05,0
20070830,242,26.597,274.81,372.26,22.453,86.553,0,2.847,0.31512,108.35,-9999,-9999,371.22,31.483,1.781,0.076875,30.757,73.612,0.2947,2059.8,0.0089372,3.24E+05,11.53
20070831,243,26.293,272.82,377,22.436,86.428,0,2.595,0.29006,108.69,-9999,-9999,371.69,31.153,1.781,6.3695,27.193,68.694,0.2836,2114.9,0.008512,3.22E+05,12.093
20070901,244,24.525,239.9,378.33,16.955,86.313,0.508,2.579,0.31852,103.63,-9999,-9999,371.13,29.18,1.521,-8.6858,29.98,59.13,0.33644,1590.5,0.010029,3.24E+05,23.495
20070902,245,24.369,310.08,355.53,20.27,86.35,0,3.081,0.36344,127.84,-9999,-9999,368.9,28.42,1.844,4.0831,32.24,84.247,0.27677,2132.1,0.0074027,3.18E+05,0.72086
20070903,246,24.499,315.4,339.89,24.061,86.382,0,3.203,0.35498,113.14,-9999,-9999,368.47,29.393,1.688,2.7338,29.087,76.012,0.27676,2908.9,0.004823,3.11E+05,0
20070904,247,25.346,273.49,356.34,26.471,86.091,0,1.563,0.20969,88.373,-9999,-9999,368.7,29.287,1.51,3.5118,23.921,68.536,0.25873,3239.6,0.0042471,3.11E+05,10.75
20070905,248,24.484,237.15,394.52,17.649,85.884,0,1.787,0.21627,86.005,-9999,-9999,365.31,29.649,1.479,5.1429,16.718,62.745,0.21039,1693.4,0.0095153,3.23E+05,21.885
20070906,249,21.298,274.67,395.39,8.459,86.143,4.826,2.707,0.31075,155.67,-9999,-9999,369.88,28.822,3.25,-6.0371,36.812,76.728,0.32422,808.15,0.012263,3.27E+05,8.5992
20070907,250,21.844,152.2,384,8.592,86.359,0,1.725,0.20623,79.134,-9999,-9999,370.91,24.952,6.896,-11.564,41.556,28.167,0.59602,794.25,0.012764,3.28E+05,49.279
20070908,251,24.67,287.08,365.25,17.392,86.154,0,1.39,0.18685,124.37,-9999,-9999,377.52,28.93,5.885,11.574,38.224,71.517,0.34831,1631.9,0.0099243,3.24E+05,3.6138
20070909,252,23.136,243.24,374.01,12.707,86.239,16.129,1.997,0.27827,100.01,-9999,-9999,368.55,27.597,6.427,-1.9149,33.08,53.572,0.38175,1186.3,0.011337,3.26E+05,16.994
20070910,253,23.48,294.53,366.57,15.338,86.388,0,1.534,0.20988,131.86,-9999,-9999,368.69,26.933,7.99,5.0599,70.806,45.051,0.61115,1495.5,0.0098321,3.23E+05,0
20070911,254,23.62,297.49,365.3,14.872,86.472,0,2.978,0.32012,126.94,-9999,-9999,365.61,28.575,6.385,2.2242,53.343,65.184,0.45005,1416.2,0.01034,3.24E+05,0
20070912,255,23.687,273,357.98,17.889,86.358,0,1.472,0.20475,101.12,-9999,-9999,370.75,28.826,5.198,0.50154,37.539,55.235,0.40463,1850,0.0082424,3.19E+05,6.9992
20070913,256,25.628,293.92,361.38,24.055,86.294,0,1.873,0.23317,109.31,-9999,-9999,372.07,30.007,4.135,4.5448,29.083,58.201,0.3332,2557.1,0.0063865,3.16E+05,0.28223
20070914,257,26.142,315.11,346.81,26.839,86.386,0,1.404,0.18207,112.98,-9999,-9999,371.63,30.596,3.26,5.1947,31.726,73.535,0.3014,3017.4,0.0050988,3.14E+05,0
20070915,258,25.419,239.01,361.73,20.785,86.482,0,1.812,0.21915,84.609,-9999,-9999,369.77,30.165,2.531,0.27537,30.078,63.531,0.32131,2017.8,0.008451,3.21E+05,18.509
20070916,259,21.555,200,373.27,11.004,86.408,2.413,1.889,0.23037,82.457,-9999,-9999,367.7,26.405,2.563,-18.394,35.525,50.947,0.41082,1101.7,0.010661,3.23E+05,31.491
20070917,260,21.369,263.07,389.27,10.7,86.218,0,3.03,0.34271,121.34,-9999,-9999,364.61,25.277,5.271,-0.0060833,43.776,69.955,0.38491,1076.9,0.010694,3.23E+05,10.801
20070918,261,22.171,266.54,364.62,13.513,86.298,0,2.123,0.26683,103.08,-9999,-9999,365.3,26.943,4.646,-0.26267,30.617,76.041,0.28706,1385.7,0.0095638,3.21E+05,8.7636
20070919,262,22.704,265.6,348.91,15.371,86.23,0,2.672,0.30769,98.291,-9999,-9999,363.44,26.694,3.708,1.1003,25.815,73.368,0.26028,1596.7,0.0088581,3.19E+05,7.2915
20070920,263,22.683,296.92,346.89,17.428,86.13,0,2.421,0.27379,107.28,-9999,-9999,365.08,27.643,2.875,0.64358,23.424,85.727,0.2146,1940.8,0.0073427,3.16E+05,0
20070921,264,22.943,256.85,343.72,17.239,86.272,0,2.137,0.2595,95.558,-9999,-9999,363.32,27.693,2.271,4.6317,19.089,70.443,0.21321,1863.2,0.0077867,3.17E+05,10.007
20070922,265,24.38,269.91,367.28,18.218,86.172,0,2.603,0.2834,112.52,-9999,-9999,361.38,29.809,2.198,5.5405,18.906,89.893,0.17377,1792.7,0.0089287,3.21E+05,4.7332
20070923,266,21.999,184.69,381.66,11.802,86.03,0,3.333,0.37512,73.579,-9999,-9999,361.3,27.247,1.802,-7.9302,16.717,65.903,0.20234,1169,0.010642,3.23E+05,34.56
20070924,267,20.46,228.99,349.27,12.739,86.272,0,1.995,0.25846,82.5,-9999,-9999,364.62,25.731,1.677,-5.2833,12.153,77.236,0.13595,1459.9,0.0081912,3.16E+05,18.671
20070925,268,21.161,278.06,343.04,18.188,86.408,0,1.453,0.19125,95.621,-9999,-9999,367.98,26.489,1.583,3.2441,13.182,78.579,0.14366,2430.5,0.0049941,3.08E+05,0.4335
20070926,269,22.676,283.23,344.08,21.609,86.359,0,1.453,0.18908,93.577,-9999,-9999,367.37,27.558,1.583,2.4683,14.846,72.222,0.17051,2886.6,0.004282,3.08E+05,0
20070927,270,23.174,281.28,338.96,23.062,86.313,0,1.682,0.19715,93.214,-9999,-9999,367.97,27.408,1.375,2.7887,13.811,75.236,0.1551,3133.7,0.0038432,3.07E+05,0
20070928,271,23.326,252.53,342.54,21.991,86.044,0,2.768,0.31413,77.551,-9999,-9999,368.39,27.006,1.188,1.0241,12.683,66.984,0.1592,2768.8,0.004824,3.10E+05,9.2461
20070929,272,23.664,274.09,363.41,19.222,86.071,0,4.169,0.46979,101.57,-9999,-9999,367.05,28.048,1.302,1.5205,11.231,86.602,0.11479,2083.2,0.007268,3.16E+05,0.89779
20070930,273,22.309,244.41,373.64,15.715,86.624,1.905,1.545,0.22221,92.974,-9999,-9999,367.05,27.979,1.26,2.4428,14.287,67.405,0.17489,1705.7,0.0080931,3.17E+05,11.19
20071001,274,19.314,119.36,387.86,4.887,86.656,1.016,1.503,0.21718,59.652,-9999,-9999,373.39,23.21,4.781,-15.23,23.123,25.827,0.47238,486.69,0.012663,3.26E+05,56.274
20071002,275,20.825,206.29,376.47,9.63,86.549,0,1.661,0.20458,89.565,-9999,-9999,374.01,25.065,5.052,2.9594,18.629,47.699,0.28086,978.77,0.010823,3.23E+05,23.892
20071003,276,22.718,224.97,365.91,14.36,86.274,0,1.518,0.19012,86.337,-9999,-9999,373.35,27.072,4.26,3.2715,15.852,61.49,0.20496,1446,0.0096078,3.21E+05,16.672
